county_id,county,rural_urban,urban_influence,less_than_high_school,high_school,bachelors,clinton,trump,otherVotes,totalVotes,num_pov_all,percent_pov_all,num_pov_child,percent_pov_child,labor_total_2014,employed_2014,unemployed_2014,labor_total_2015,employed_2015,unemployed_2015,labor_total_2016,employed_2016,unemployed_2016,labor_total_2017,employed_2017,unemployed_2017,med_household_income_2017,medHHIncome_percent_state_2017,totalPop,white,black,native,asian,pacificIslander,otherRace,multiracial,hispanicLatino,whiteAlone,census_2009,estimate_2010,estimate_2011,estimate_2012,estimate_2013,estimate_2014,estimate_2015,prelim_estimate_2016,projection_2017,school_id,school_name,school_year,percent_immunization,k12_enrollment,all_immunizations,any_exempt,medical_exempt,personal_exempt,religious_exempt,religious_mem_exempt,diphtheria_tetanus,pertussis,mmr,polio,hepatitisB,varicella,school_district,start_grade,end_grade
10,Ferry,9,12,725,"1,817",972,"1,098","2,202",301,"3,601","1,297",17.3,345,26.9,"2,452","2,173",279,"2,477","2,223",254,"2,491","2,237",254,2539,2259,280,"$43,665",61.6,7551,76.3,0.3,16.7,0.7,0.1,1.2,4.8,3.4,75,"38,284","36,712","36,921","37,548","39,596","41,343","40,340","42,330","42,157",49,CURLEW ELEM & HIGH SCHOOL,2016,61.11111111,180,110,44,7,25,13,0,27,27,25,27,24,38,CURLEW SCHOOL DISTRICT,0,12
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",50,DAFFODIL VALLEY ELEMENTARY,2016,95.761079,519,497,16,4,10,2,0,7,7,10,9,9,13,SUMNER SCHOOL DISTRICT,0,5
20,Klickitat,6,4,"1,925","4,274","3,972","4,194","5,789",786,"10,769","3,139",14.5,884,21.5,"9,586","8,844",742,"9,458","8,775",683,"9,642","8,993",649,10051,9465,586,"$55,282",77.9,20318,87.7,0.2,2.4,0.6,0.1,5.6,3.3,10.7,83.8,"41,105","42,782","43,104","44,825","46,733","48,086","49,543","51,314","51,979",51,DALLESPORT ELEMENTARY,2016,50.94339623,106,54,3,1,2,0,0,1,1,2,1,0,3,LYLE SCHOOL DISTRICT,0,6
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",52,DARRINGTON ELEMENTARY SCHOOL,2016,91.13475177,282,257,18,3,14,1,0,10,10,8,11,12,15,DARRINGTON SCHOOL DISTRICT,-1,6
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",53,DARRINGTON SR HIGH SCHOOL,2016,80,135,108,9,4,6,0,0,3,3,1,1,2,6,DARRINGTON SCHOOL DISTRICT,9,12
22,Lincoln,8,7,671,"2,249","1,721","1,244","4,108",361,"5,713","1,322",12.6,389,17,"5,037","4,747",290,"4,877","4,590",287,"4,891","4,621",270,4955,4710,245,"$53,504",75.4,10570,95,0.3,1.6,0.4,0,0.5,2.2,2.3,93.6,"44,126","43,632","43,936","45,690","46,956","48,976","49,276","51,019","55,234",54,DAVENPORT ELEMENTARY,2016,83.91376451,603,506,32,4,26,2,0,19,16,18,18,15,29,DAVENPORT SCHOOL DISTRICT,-1,5
7,Columbia,3,2,288,781,805,526,"1,497",159,"2,182",537,13.5,155,20.8,"1,740","1,616",124,"1,695","1,583",112,"1,719","1,608",111,1766,1667,99,"$50,322",70.9,4078,93,0.3,1.4,0.6,0.3,1.7,2.7,6.2,89.5,"39,978","38,474","38,916","39,461","39,931","42,886","39,807","41,517","49,452",55,DAYTON HIGH SCHOOL,2016,76.55172414,145,111,2,0,2,0,0,1,1,0,0,0,1,DAYTON SCHOOL DISTRICT,9,12
7,Columbia,3,2,288,781,805,526,"1,497",159,"2,182",537,13.5,155,20.8,"1,740","1,616",124,"1,695","1,583",112,"1,719","1,608",111,1766,1667,99,"$50,322",70.9,4078,93,0.3,1.4,0.6,0.3,1.7,2.7,6.2,89.5,"39,978","38,474","38,916","39,461","39,931","42,886","39,807","41,517","49,452",56,DAYTON MIDDLE SCHOOL,2016,81.39534884,86,70,4,1,3,0,0,3,3,4,4,4,4,DAYTON SCHOOL DISTRICT,7,8
29,Skagit,3,2,"9,031","22,414","21,670","26,690","24,736","4,542","55,968","14,061",11.3,"4,255",15.8,"56,490","52,399","4,091","56,713","52,843","3,870","57,965","54,231","3,734",59436,56167,3269,"$65,505",92.3,116901,83.4,0.7,2.2,1.8,0.2,8.7,3.2,16.9,76.7,"55,572","54,426","55,085","56,443","56,058","54,852","56,322","55,524","58,990",57,DECATUR ELEMENTARY,2016,75,4,3,1,0,1,0,0,1,1,0,0,1,1,LOPEZ SCHOOL DISTRICT,0,8
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",58,DEER PARK ELEMENTARY,2016,86.45320197,406,351,43,12,29,2,0,21,21,28,26,29,34,DEER PARK SCHOOL DISTRICT,0,2
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",59,DEER PARK HIGH SCHOOL,2016,80.18292683,656,526,57,2,52,3,0,37,37,32,25,28,39,DEER PARK SCHOOL DISTRICT,9,12
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",60,DEER PARK MIDDLE SCHOOL,2016,86.55462185,476,412,42,4,36,2,0,24,21,20,18,21,32,DEER PARK SCHOOL DISTRICT,6,8
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",61,DISCOVERY ELEMENTARY,2016,89.26380368,652,582,29,8,20,2,0,13,13,15,14,15,24,MUKILTEO SCHOOL DISTRICT,0,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",63,DOWER ELEMENTARY SCHOOL,2016,98.64864865,296,292,2,0,2,0,0,2,2,2,2,2,2,CLOVER PARK SCHOOL DISTRICT,-1,5
24,Okanogan,6,6,"5,090","8,900","5,265","6,298","9,610","1,183","17,091","8,415",20.4,"2,707",28.6,"21,316","19,796","1,520","21,239","19,756","1,483","21,406","19,997","1,409",20930,19492,1438,"$44,819",63.2,41120,73.9,0.4,11.4,0.6,0.1,10.1,3.5,17.6,68.3,"35,227","34,915","35,161","35,848","36,292","35,146","41,426","41,028","40,912",64,E OMAK ELEMENTARY,2016,96.19565217,368,354,10,2,6,2,0,4,4,7,4,4,7,OMAK SCHOOL DISTRICT,3,5
19,Kittitas,4,3,"2,337","6,298","9,207","7,489","10,100","1,366","18,955","6,185",14.2,"1,112",14.2,"20,200","18,801","1,399","20,847","19,544","1,303","21,533","20,265","1,268",22228,21048,1180,"$56,393",79.5,40915,89.3,0.9,1,2,0.1,3.7,3,7.6,86.1,"41,629","41,321","41,601","43,098","46,690","47,519","46,904","49,275","52,429",65,EASTON SCHOOL,2016,90.35087719,114,103,0,0,0,0,0,8,8,3,3,5,7,EASTON SCHOOL DISTRICT,0,12
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",66,EATONVILLE ELEMENTARY SCHOOL,2016,87.85310734,354,311,19,15,3,1,0,5,5,8,8,8,10,EATONVILLE SCHOOL DISTRICT,0,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",67,EATONVILLE HIGH SCHOOL,2016,76.39939486,661,505,60,18,40,4,0,27,23,27,23,23,37,EATONVILLE SCHOOL DISTRICT,9,12
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",68,EATONVILLE MIDDLE SCHOOL,2016,75,392,294,27,9,16,2,0,13,11,17,13,12,21,EATONVILLE SCHOOL DISTRICT,6,8
29,Skagit,3,2,"9,031","22,414","21,670","26,690","24,736","4,542","55,968","14,061",11.3,"4,255",15.8,"56,490","52,399","4,091","56,713","52,843","3,870","57,965","54,231","3,734",59436,56167,3269,"$65,505",92.3,116901,83.4,0.7,2.2,1.8,0.2,8.7,3.2,16.9,76.7,"55,572","54,426","55,085","56,443","56,058","54,852","56,322","55,524","58,990",69,EDISON ELEMENTARY AND 7/8,2016,87.65957447,470,412,40,4,36,0,0,17,16,18,23,30,25,BURLINGTON-EDISON SCHOOL DISTRICT,0,8
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",70,EISMANN ELEMENTARY,2016,95.55921053,608,581,24,4,20,1,0,15,15,17,18,18,22,SUMNER SCHOOL DISTRICT,0,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",71,ELK RIDGE ELEMENTARY,2016,87.34491315,403,352,51,33,17,2,0,33,33,37,36,21,42,WHITE RIVER SCHOOL DISTRICT,0,5
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",72,ELLSWORTH ELEMENTARY SCHOOL,2016,70.94594595,444,315,9,0,4,2,3,8,8,9,8,8,9,EVERGREEN SCHOOL DISTRICT (CLARK),0,5
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",74,EMERSON ELEMENTARY,2016,83.95415473,349,293,32,14,17,3,0,18,19,21,21,20,25,SNOHOMISH SCHOOL DISTRICT,3,6
13,Grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",75,ENDEAVOR MIDDLE SCHOOL,2016,87.75510204,245,215,3,0,3,0,0,3,2,3,3,2,3,MOSES LAKE SCHOOL DISTRICT,6,8
38,Whitman,4,5,"1,075","4,006","11,311","8,146","7,403","1,756","17,305","9,161",21.4,"1,043",14.2,"22,153","20,998","1,155","22,754","21,641","1,113","23,110","21,965","1,145",23465,22426,1039,"$44,913",63.3,44776,84.6,1.7,0.7,7.8,0.2,1.4,3.6,4.6,82.1,"32,037","31,062","31,396","32,570","43,091","42,218","43,379","49,946","48,665",76,ENDICOTT/ST JOHN ELEM AND MIDDLE,2016,95.4954955,111,106,5,0,5,0,0,2,2,2,2,1,2,ENDICOTT SCHOOL DISTRICT,0,8
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",77,ENGLISH CROSSING ELEMENTARY,2016,91.02167183,323,294,18,5,11,2,0,11,11,13,13,12,17,LAKEWOOD SCHOOL DISTRICT,0,5
3,Benton,2,2,"12,628","29,937","36,834","26,360","47,194","6,473","80,027","23,587",12,"8,662",16.5,"89,907","83,182","6,725","91,760","85,591","6,169","94,291","88,412","5,879",97430,92070,5360,"$64,717",91.2,175177,82.4,1.3,0.9,2.7,0.1,9,3.6,18.7,74.5,"58,496","60,070","60,608","62,739","63,710","63,157","62,071","62,282","63,053",78,ENTERPRISE MIDDLE SCHOOL,2016,92.14527027,1184,1091,41,5,35,1,0,30,30,25,23,21,33,RICHLAND SCHOOL DISTRICT,6,8
13,Grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",79,EPHRATA MIDDLE SCHOOL,2016,96.19565217,368,354,11,2,9,1,0,8,7,4,5,5,9,EPHRATA SCHOOL DISTRICT,7,8
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",80,FALL CITY ELEMENTARY,2016,91.15646259,588,536,36,8,27,1,0,21,23,26,23,25,23,SNOQUALMIE VALLEY SCHOOL DISTRICT,0,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",81,FIRGROVE ELEMENTARY,2016,94.29892142,649,612,16,3,13,0,0,14,7,15,14,14,16,PUYALLUP SCHOOL DISTRICT,0,6
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",82,FOOTHILLS ELEMENTARY,2016,95.59633028,545,521,21,8,13,0,0,8,8,10,11,8,15,WHITE RIVER SCHOOL DISTRICT,0,5
34,Thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",83,FORT STEVENS ELEMENTARY,2016,84.32343234,606,511,26,4,19,3,0,21,21,18,19,15,21,YELM SCHOOL DISTRICT,-1,6
38,Whitman,4,5,"1,075","4,006","11,311","8,146","7,403","1,756","17,305","9,161",21.4,"1,043",14.2,"22,153","20,998","1,155","22,754","21,641","1,113","23,110","21,965","1,145",23465,22426,1039,"$44,913",63.3,44776,84.6,1.7,0.7,7.8,0.2,1.4,3.6,4.6,82.1,"32,037","31,062","31,396","32,570","43,091","42,218","43,379","49,946","48,665",87,GARFIELD AT PALOUSE MIDDLE SCHOOL,2016,94.20289855,69,65,4,1,3,0,0,2,2,4,3,3,4,GARFIELD PALOUSE SCHOOL DISTRICT,6,8
38,Whitman,4,5,"1,075","4,006","11,311","8,146","7,403","1,756","17,305","9,161",21.4,"1,043",14.2,"22,153","20,998","1,155","22,754","21,641","1,113","23,110","21,965","1,145",23465,22426,1039,"$44,913",63.3,44776,84.6,1.7,0.7,7.8,0.2,1.4,3.6,4.6,82.1,"32,037","31,062","31,396","32,570","43,091","42,218","43,379","49,946","48,665",88,GARFIELD ELEMENTARY,2016,85.71428571,56,48,4,0,4,0,0,5,5,6,5,5,7,GARFIELD PALOUSE SCHOOL DISTRICT,-1,5
33,Stevens,2,2,"3,295","10,412","5,805","5,767","15,161","1,749","22,677","6,589",14.8,"2,258",23.6,"17,400","15,781","1,619","17,451","15,886","1,565","17,882","16,428","1,454",18284,16956,1328,"$52,136",73.5,43531,89.4,0.3,5.5,0.5,0.2,0.7,3.3,2.7,87.9,"41,619","40,008","40,282","41,643","45,528","45,683","42,417","44,467","53,245",89,GESS ELEMENTARY,2016,86.8902439,328,285,36,7,29,1,0,26,26,23,22,20,33,CHEWELAH SCHOOL DISTRICT,0,6
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",90,GIBSON EK HIGH SCHOOL,2016,89.28571429,112,100,10,0,10,0,0,3,2,3,5,5,4,ISSAQUAH SCHOOL DISTRICT,9,12
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",91,GIG HARBOR ACADEMY,2016,94.44444444,54,51,3,2,1,0,0,1,0,1,1,0,1,PENINSULA SCHOOL DISTRICT,-1,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",92,GLACIER MIDDLE SCHOOL,2016,94.4083225,769,726,39,13,27,1,0,28,26,23,20,23,25,WHITE RIVER SCHOOL DISTRICT,6,8
4,Chelan,3,2,"8,678","13,920","13,296","13,032","18,114","2,234","33,380","10,059",13.3,"3,058",17,"41,171","38,639","2,532","42,636","40,246","2,390","43,289","40,840","2,449",44518,42349,2169,"$57,284",80.7,72453,79.3,0.3,1,0.8,0.1,15.7,2.7,25.8,70.7,"46,780","45,478","46,275","47,265","51,713","50,825","53,068","55,109","53,388",93,GLACIER VALLEY HIGH SCHOOL,2016,80,40,32,4,1,3,0,0,3,2,4,4,4,3,LAKE CHELAN SCHOOL DISTRICT,9,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",94,GLENRIDGE ELEMENTARY,2016,90.04329004,462,416,22,12,10,2,0,18,18,18,16,11,17,KENT SCHOOL DISTRICT,0,6
20,Klickitat,6,4,"1,925","4,274","3,972","4,194","5,789",786,"10,769","3,139",14.5,884,21.5,"9,586","8,844",742,"9,458","8,775",683,"9,642","8,993",649,10051,9465,586,"$55,282",77.9,20318,87.7,0.2,2.4,0.6,0.1,5.6,3.3,10.7,83.8,"41,105","42,782","43,104","44,825","46,733","48,086","49,543","51,314","51,979",95,GLENWOOD ELEMENTARY,2016,89.47368421,38,34,2,2,0,0,0,1,1,1,2,1,2,GLENWOOD SCHOOL DISTRICT,0,6
20,Klickitat,6,4,"1,925","4,274","3,972","4,194","5,789",786,"10,769","3,139",14.5,884,21.5,"9,586","8,844",742,"9,458","8,775",683,"9,642","8,993",649,10051,9465,586,"$55,282",77.9,20318,87.7,0.2,2.4,0.6,0.1,5.6,3.3,10.7,83.8,"41,105","42,782","43,104","44,825","46,733","48,086","49,543","51,314","51,979",96,GOLDENDALE MIDDLE SCHOOL,2016,90.87837838,296,269,27,5,18,3,1,10,10,3,4,5,19,GOLDENDALE SCHOOL DISTRICT,5,8
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",97,GOOD SHEPHERD MONTESSORI,2016,25,4,1,3,0,3,0,0,2,2,2,1,2,2,EVERGREEN SCHOOL DISTRICT (CLARK),-1,0
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",100,HALLETT ELEMENTARY,2016,92.73858921,482,447,25,9,15,1,1,16,16,17,16,17,19,MEDICAL LAKE SCHOOL DISTRICT,-1,5
39,Yakima,3,2,"40,106","42,280","23,796","31,291","41,735","4,724","77,750","44,726",18.1,"19,143",26.1,"119,487","109,113","10,374","121,810","111,910","9,900","125,834","116,419","9,415",126814,118212,8602,"$47,573",67.1,243231,63.7,1,4.3,1.1,0.1,26.1,3.7,45,47.7,"39,836","40,802","41,164","42,162","40,696","43,050","46,422","46,957","48,300",101,HARRAH ELEMENTARY SCHOOL,2016,99.66216216,592,590,0,0,0,0,0,0,0,0,0,0,0,MOUNT ADAMS SCHOOL DISTRICT,-1,6
22,Lincoln,8,7,671,"2,249","1,721","1,244","4,108",361,"5,713","1,322",12.6,389,17,"5,037","4,747",290,"4,877","4,590",287,"4,891","4,621",270,4955,4710,245,"$53,504",75.4,10570,95,0.3,1.6,0.4,0,0.5,2.2,2.3,93.6,"44,126","43,632","43,936","45,690","46,956","48,976","49,276","51,019","55,234",102,HARRINGTON ELEMENTARY SCHOOL,2016,84.14634146,82,69,4,0,4,0,0,4,4,4,4,2,4,HARRINGTON SCHOOL DISTRICT,0,6
22,Lincoln,8,7,671,"2,249","1,721","1,244","4,108",361,"5,713","1,322",12.6,389,17,"5,037","4,747",290,"4,877","4,590",287,"4,891","4,621",270,4955,4710,245,"$53,504",75.4,10570,95,0.3,1.6,0.4,0,0.5,2.2,2.3,93.6,"44,126","43,632","43,936","45,690","46,956","48,976","49,276","51,019","55,234",103,HARRINGTON HIGH SCHOOL,2016,76.19047619,42,32,3,0,3,0,0,3,3,1,0,1,2,HARRINGTON SCHOOL DISTRICT,7,12
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",104,HENRY M. JACKSON HIGH SCHOOL,2016,83.53853169,2193,1832,66,4,58,3,1,39,46,41,37,38,43,EVERETT SCHOOL DISTRICT,9,12
39,Yakima,3,2,"40,106","42,280","23,796","31,291","41,735","4,724","77,750","44,726",18.1,"19,143",26.1,"119,487","109,113","10,374","121,810","111,910","9,900","125,834","116,419","9,415",126814,118212,8602,"$47,573",67.1,243231,63.7,1,4.3,1.1,0.1,26.1,3.7,45,47.7,"39,836","40,802","41,164","42,162","40,696","43,050","46,422","46,957","48,300",105,HIGHLAND HIGH SCHOOL,2016,69.25287356,348,241,8,3,5,0,0,3,3,4,3,3,7,HIGHLAND SCHOOL DISTRICT,10,12
